id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-00939,Apolinar Jordi Carlos Mendez,La Rioja,2021-12-16,56,Premium,55,61.9,3,89.22,5,6008.64,No
NC-00940,Jovita Torrijos Landa,Melilla,2023-12-14,43,Basico,31,,1,30.59,9,1367.37,No
NC-00941,Miguel Ángel Ponce Esteban,Soria,2024-04-17,51,Basico,27,21.4,3,26.44,7,764.39,Si
NC-00942,Vicenta Pizarro Peiró,Huelva,2022-01-06,71,Premium,54,122.7,0,100.86,7,6620.37,No
NC-00943,Jacinto Arribas Lago,Toledo,2022-02-22,71,Estandar,52,25.2,0,53.51,8,3418.91,No
NC-00944,Josefa Lago Gonzalo,Córdoba,2026-03-13,20,Basico,4,10.5,1,25.75,9,131.83,Si
NC-00945,Lope Barrio-Corbacho,Alicante,2024-10-14,67,Basico,21,13.9,5,31.32,3,622.97,Si
NC-00946,Aristides Núñez Riba,Salamanca,2022-05-01,29,Premium,50,107.9,4,95.14,5,4705.25,Si
NC-00947,Corona Barrera-Pombo,Almería,2024-12-08,18,Basico,19,7.7,3,32.02,5,617.8,Si
NC-00948,Hortensia Taboada,Pontevedra,2023-09-18,71,Estandar,34,39.5,7,56.11,3,1887.47,Si
NC-00949,Vera Gutiérrez-Tamayo,Teruel,2023-01-22,61,Estandar,41,35.3,3,56.57,6,2270.43,Si
NC-00950,Aníbal Hector Arana Vallés,Ávila,2023-08-02,22,Basico,35,20.3,3,35.49,8,1704.92,No
NC-00951,Xiomara Villanueva-Colom,Jaén,2024-12-08,47,Estandar,19,23.2,4,60.48,5,1154.05,Si
NC-00952,Reyes Sanchez Duran,Baleares,2022-04-21,47,Basico,50,15.4,2,34.49,9,2122.76,No
NC-00953,Curro Fernández Cases,Córdoba,2021-09-19,74,Basico,57,13.4,3,31.51,5,2145.28,No
NC-00954,Héctor Bermudez Rozas,Lleida,2023-04-25,34,Estandar,38,54.7,2,61.31,6,3070.74,No
NC-00955,Sergio Coloma,Santa Cruz de Tenerife,2022-12-06,65,Premium,43,102.0,4,96.35,5,5314.71,No
NC-00956,Dora Esther Bautista Bonet,Cuenca,2024-11-06,64,Estandar,20,34.1,1,55.13,8,1773.94,No
NC-00957,Manu Puerta Moreno,Tarragona,2024-12-19,40,Estandar,18,48.5,2,67.22,6,1164.39,Si
NC-00958,Juan Bautista Sedano-Alberola,Córdoba,2023-12-20,32,Basico,30,13.4,2,38.0,7,1610.31,No
NC-00959,Maristela Lourdes Rivas Capdevila,Vizcaya,2022-11-08,54,Basico,44,19.0,3,35.87,8,2029.55,No
NC-00960,Brígida Colomer Cabrera,Cuenca,2022-07-27,38,Basico,47,14.1,2,29.28,7,1717.22,No
NC-00961,Lope Cabrero Macias,Jaén,2024-01-31,31,Basico,29,19.2,2,34.62,6,1450.61,No
NC-00962,Vanesa del Reig,Guipúzcoa,2025-09-20,19,Basico,9,16.7,3,36.56,5,742.2,No
NC-00963,Gregorio Torralba-Suárez,Córdoba,2025-03-22,28,Basico,15,28.0,3,26.68,7,438.92,Si
NC-00964,Chema Llorens Quintana,Cádiz,2024-03-07,68,Basico,28,14.8,4,39.95,8,1601.97,No
NC-00965,Martin Querol Arias,Asturias,2022-08-29,56,Basico,46,16.5,3,22.95,6,1316.21,No
NC-00966,Vilma Muñoz Gámez,Cantabria,2024-08-06,55,Estandar,23,35.2,2,62.04,9,2161.85,No
NC-00967,Ramón Talavera Leiva,Cádiz,2022-05-12,51,Premium,50,,1,101.28,7,5093.98,Si
NC-00968,Ainara Nebot Mateo,Badajoz,2024-09-01,55,Basico,22,4.2,2,29.85,7,1022.02,No
NC-00969,Enrique Tadeo Tur Cabello,Murcia,2025-11-26,67,Premium,7,99.3,4,94.18,4,678.61,Si
NC-00970,Bonifacio del Salazar,Castellón,2023-03-30,51,Premium,39,116.9,1,100.03,7,5133.77,No
NC-00971,Edelmira Riera Borrell,León,2025-09-16,35,Basico,10,16.6,2,40.92,6,884.46,No
NC-00972,Ismael Galván,Badajoz,2025-05-01,47,Estandar,14,26.9,2,56.28,6,791.74,Si
NC-00973,Perla Tormo Villalonga,Asturias,2024-11-04,32,Estandar,20,32.0,1,54.3,6,1730.87,No
NC-00974,Samanta Barbero Villalba,Ourense,2025-08-06,44,Estandar,11,15.7,2,54.45,9,1282.86,No
NC-00975,Anacleto Merino Velázquez,Vizcaya,2023-10-30,68,Basico,32,18.9,1,24.13,9,1050.25,No
NC-00976,Bernarda Zamora Andres,Albacete,2026-05-02,51,Estandar,2,29.9,4,62.48,5,126.39,Si
NC-00977,Clemente Font Barco,Burgos,2025-02-21,69,Basico,16,14.9,1,28.92,8,878.63,No
NC-00978,Alcides del Ayuso,Alicante,2022-04-24,74,Estandar,50,38.5,2,57.81,7,3622.77,No
NC-00979,Ofelia Flor Lledó,Cuenca,2025-02-19,55,Estandar,16,54.9,1,65.04,7,1790.06,No
NC-00980,Sandra Simó Vazquez,Tarragona,2024-09-04,50,Estandar,22,40.9,5,57.21,3,1285.68,Si
NC-00981,Mercedes Casals Anglada,La Coruña,2023-02-16,41,Estandar,41,48.1,3,63.61,7,3391.99,No
NC-00982,Gilberto del Salmerón,Málaga,2025-03-27,32,Estandar,15,45.5,2,54.36,7,1434.7,No
NC-00983,Trinidad Sánchez Olmo,Lugo,2025-03-02,47,Basico,16,20.4,2,36.83,7,1027.94,No
NC-00984,Candelas Jordán Botella,La Coruña,2022-05-02,72,Basico,50,14.0,0,33.11,7,2024.39,No
NC-00985,Alberto Guadalupe Ayala Cánovas,Murcia,2021-11-20,59,Premium,55,127.4,3,97.3,5,5279.72,Si
NC-00986,Reyna Gargallo-Giralt,Álava,2025-11-28,68,Basico,7,7.1,3,31.36,5,215.14,Si
NC-00987,Nilo de Leon,Tarragona,2024-06-13,34,Basico,25,18.4,2,25.41,8,924.99,No
NC-00988,Loida Almagro Agullo,Baleares,2025-06-27,22,Basico,12,11.5,4,31.69,6,727.53,No
NC-00989,Zaida Catalán Duran,Guipúzcoa,2023-06-14,46,Basico,37,13.0,2,30.59,9,1498.62,No
NC-00990,Rosario Adelia Goicoechea Iniesta,La Coruña,2022-11-11,21,Premium,44,101.4,5,88.84,3,3845.34,Si
NC-00991,Rosenda Encarnación Llopis Roda,Santa Cruz de Tenerife,2025-10-03,27,Estandar,9,45.6,4,56.2,4,507.04,Si
NC-00992,Tamara Oller Segovia,Huesca,2026-01-11,73,Premium,6,102.1,1,94.56,7,567.82,Si
NC-00993,César Soler-Matas,Ávila,2026-01-03,34,Estandar,6,26.1,6,54.57,3,347.78,Si
NC-00994,Sara Puerta,Valladolid,2022-04-04,27,Estandar,51,54.5,3,48.39,7,3000.47,No
NC-00995,Aroa Aguilera-Vidal,Segovia,2024-01-07,34,Basico,30,11.4,1,36.52,6,1159.78,Si
NC-00996,Mar Lumbreras Martín,Cádiz,2025-07-11,37,Estandar,12,32.3,2,57.52,5,742.91,Si
NC-00997,Jose Angel Bartolomé Navarrete,Jaén,2025-04-06,41,Basico,15,17.6,1,20.39,8,282.65,Si
NC-00998,Miguel Morcillo-Lluch,Granada,2022-03-21,22,Premium,51,84.3,1,104.1,8,6602.09,No
NC-00999,Nacio Martín-Fabra,Badajoz,2025-08-09,51,Premium,11,96.2,3,100.83,5,1134.84,Si
NC-01000,Juan Hernandez Barberá,Madrid,2024-02-06,23,Basico,29,6.4,0,28.9,10,1171.72,No
NC-01001,Graciana Nadia Montenegro Chaves,Santa Cruz de Tenerife,2022-10-22,70,Premium,44,,3,90.36,6,5041.95,No
NC-01002,Nacio Valencia Marqués,Valencia,2022-08-19,19,Premium,46,94.4,2,96.46,8,5578.74,No
NC-01003,Wilfredo Riquelme-Quiroga,Barcelona,2024-02-06,30,Estandar,29,34.9,3,59.5,5,2524.29,No
NC-01004,Paz Aranda Falcó,Cantabria,2023-08-29,60,Basico,34,6.7,2,33.38,5,1175.72,Si
NC-01005,Paola Girón Tamarit,Toledo,2025-12-29,60,Estandar,6,37.9,1,54.59,8,321.46,Si
NC-01006,Lilia Marín Domínguez,Madrid,2025-03-07,65,Estandar,16,39.6,5,64.45,5,1027.71,Si
NC-01007,Carolina del Cabanillas,Asturias,2024-01-22,28,Basico,29,13.5,0,28.98,9,1213.6,No
NC-01008,Belen Jordán España,Madrid,2026-05-19,68,Basico,2,7.7,6,34.17,3,92.45,Si
NC-01009,Morena Borrell Girón,Albacete,2021-12-13,64,Estandar,55,55.9,2,56.61,8,3084.84,Si
NC-01010,Consuelo Melero Rivero,Guipúzcoa,2026-03-25,74,Basico,3,12.4,4,44.48,5,142.37,Si
NC-01011,Florencia Juliá Mariscal,Guipúzcoa,2022-03-12,40,Estandar,52,37.8,1,62.26,8,3968.06,No
NC-01012,Susanita Carranza Sosa,La Coruña,2021-12-05,72,Premium,55,41.8,3,103.6,5,5702.57,Si
NC-01013,Toribio Belda Sureda,Castellón,2025-11-29,33,Premium,7,121.9,0,101.33,8,1923.83,No
NC-01014,Josué Carretero,Soria,2022-06-17,48,Basico,49,13.1,1,28.5,7,1427.03,Si
NC-01015,Luisa Martín Reyes,Valencia,2025-11-20,28,Premium,7,92.0,2,98.35,7,1860.6,No
NC-01016,Trinidad Contreras Cervantes,Asturias,2025-02-27,71,Basico,16,19.5,2,36.45,8,586.75,Si
NC-01017,Francisco Javier Recio,Valencia,2025-01-21,33,Basico,17,12.3,0,33.1,9,903.56,No
NC-01018,Virginia Seco-Clemente,Madrid,2022-05-07,25,Estandar,50,49.6,3,63.11,8,3922.53,No
NC-01019,Tere Escribano Berrocal,Lugo,2025-06-30,21,Basico,12,6.8,4,34.49,6,804.4,No
NC-01020,Eva Elorza Millán,Ciudad,2026-05-19,57,Basico,2,17.2,2,26.75,8,328.99,No
NC-01021,Abilio Sans Llanos,Álava,2023-09-13,21,Estandar,34,55.7,2,55.25,7,1912.37,Si
NC-01022,Ricardo Domingo,Santa Cruz de Tenerife,2024-07-26,73,Basico,23,12.7,5,27.3,6,954.25,No
NC-01023,Ramona Cuadrado-Tovar,Granada,2023-09-17,42,Basico,34,19.5,1,32.59,6,1045.75,Si
NC-01024,Berto Roura Román,Lleida,2026-07-11,20,Estandar,1,58.3,3,59.71,6,50.0,Si
NC-01025,Inés Tejada Pla,Palencia,2022-03-29,49,Estandar,51,37.5,1,53.87,7,3393.96,No
NC-01026,Alejo Flores Perea,Badajoz,2025-10-29,20,Estandar,8,36.6,1,62.54,8,501.36,Si
NC-01027,Victor Manuel Montserrat Farré,Madrid,2021-09-06,44,Basico,58,11.4,1,32.56,8,2264.22,No
NC-01028,Nilo Acosta Ibarra,Asturias,2022-07-06,46,Basico,48,13.0,1,32.14,9,1441.76,Si
NC-01029,Ovidio del Miguel,Las Palmas,2025-06-25,49,Basico,12,11.7,3,29.88,7,700.56,No
NC-01030,Aurelio Pla Vaquero,Zaragoza,2023-01-26,67,Basico,41,11.4,1,29.25,8,1582.38,No
NC-01031,Encarnación Diego-Bas,Guadalajara,2023-02-04,68,Estandar,41,52.0,4,55.99,4,2337.66,Si
NC-01032,Eustaquio Manso Sarmiento,Soria,2024-11-19,36,Basico,19,11.8,1,35.85,5,1093.13,No
NC-01033,María Zamora,Guadalajara,2021-12-05,38,Basico,55,16.0,3,28.08,6,1937.86,No
NC-01034,Irma Cañete Noriega,Valladolid,2022-04-02,22,Estandar,51,40.4,0,60.09,10,3737.16,No
NC-01035,Felisa Fabra Cózar,Palencia,2025-01-31,35,Estandar,17,55.0,2,68.81,7,1971.19,No
NC-01036,Agustina Gracia Gomez,Guipúzcoa,2024-01-28,45,Estandar,29,35.0,5,56.84,4,1675.1,Si
NC-01037,Curro Almeida Vargas,Baleares,2024-03-19,59,Basico,27,16.5,3,36.45,6,1443.57,No
NC-01038,Bernabé Pazos Arcos,Burgos,2026-07-16,39,Basico,1,18.2,0,34.66,8,450.29,No
NC-01039,Valentina Jaume Atienza,Cáceres,2025-05-31,38,Basico,13,21.0,4,33.66,6,404.01,Si
NC-01040,Amanda Nadia Campoy Aller,Navarra,2025-05-15,23,Basico,14,12.9,3,33.44,6,434.51,Si
NC-01041,Onofre Carmona Riera,León,2023-10-19,18,Estandar,32,33.8,2,57.91,6,1831.35,Si
NC-01042,Fortunata Casals Iriarte,Palencia,2024-06-12,22,Premium,25,68.8,6,92.05,3,2268.9,Si
NC-01043,Odalys Coronado Fuertes,Barcelona,2023-02-19,58,Estandar,40,62.4,1,58.5,8,3045.92,No
NC-01044,Eutropio Rivero Cabrero,Zamora,2023-05-04,29,Estandar,38,53.8,2,60.59,9,3026.73,No
NC-01045,Elba Cerro,Vizcaya,2023-02-13,43,Basico,41,14.8,3,28.55,6,1135.71,Si
NC-01046,Selena Calvo Vidal,Albacete,2022-03-18,63,Estandar,52,59.3,0,263.84,8,4210.79,No
NC-01047,Azahara Elisabet Carbonell Camino,Ávila,2023-10-01,51,Basico,33,14.6,3,22.96,6,953.72,No
NC-01048,Chita Folch Jódar,Álava,2022-06-13,66,Estandar,49,47.2,2,62.13,6,3054.55,Si
NC-01049,Cintia Palma,Ávila,2025-03-26,31,Estandar,15,40.1,2,60.69,7,931.85,Si
NC-01050,Emiliana Cueto Ariza,La Rioja,2026-02-02,43,Basico,5,16.6,1,32.89,10,531.78,No
NC-01051,Leonor de Terrón,Tarragona,2021-09-11,62,Basico,58,16.2,5,36.74,4,2548.21,No
NC-01052,Custodia Acedo Alberto,Castellón,2021-08-05,44,Premium,59,81.5,4,91.72,5,6519.86,No
NC-01053,Wilfredo Cano Uribe,Santa Cruz de Tenerife,2024-11-26,26,Basico,19,19.4,3,33.22,4,1033.01,No
NC-01054,Artemio Vidal Benavides,Melilla,2022-07-15,43,Basico,48,17.9,1,23.21,8,1415.79,No
NC-01055,Víctor Jaén Guardia,La Rioja,2021-08-28,74,Basico,58,19.1,1,29.83,9,2064.8,No
NC-01056,Emiliana Laguna Simó,Cádiz,2023-01-02,64,Estandar,42,43.2,1,63.6,8,3414.58,No
NC-01057,Aureliano Díaz Ariza,Pontevedra,2025-08-08,74,Estandar,11,30.9,2,51.39,7,1175.35,No
NC-01058,Geraldo Salvador Milla Rojas,Teruel,2025-06-16,39,Estandar,13,57.1,1,61.51,7,1505.77,No
NC-01059,Asdrubal Arroyo Agustí,Salamanca,2024-12-27,64,Basico,18,13.9,4,28.0,6,496.73,Si
NC-01060,Natanael Donaire Mulet,Santa Cruz de Tenerife,2025-09-07,73,Estandar,10,43.6,4,58.81,7,1262.33,No
NC-01061,Virginia Río Ledesma,Huelva,2024-02-13,47,Basico,29,17.5,2,28.66,6,1187.59,No
NC-01062,Gilberto Noriega España,Álava,2024-08-11,60,Premium,23,97.1,1,88.47,10,3068.39,No
NC-01063,Herberto Páez Sastre,Cantabria,2024-11-26,65,Estandar,19,49.2,2,61.85,5,1182.74,Si
NC-01064,Silvestre Pol-Tejera,Melilla,2024-02-13,34,Basico,29,19.3,4,31.68,5,1342.58,No
NC-01065,Mirta Diaz Carbajo,Salamanca,2022-04-16,43,Basico,51,14.1,3,34.47,5,2184.46,No
NC-01066,Pablo Barral Cuervo,Valladolid,2022-08-10,53,Basico,47,21.5,1,36.12,8,2136.36,No
NC-01067,Horacio Tolosa Ríos,Lleida,2022-09-10,18,Basico,46,13.9,2,37.52,6,2135.25,No
NC-01068,Marcos Pino Palmer,Cuenca,2021-08-30,25,Basico,58,16.3,5,32.3,4,1915.07,Si
NC-01069,Albina Tere Castrillo Tomas,Cantabria,2023-03-02,66,Estandar,40,36.1,1,64.95,6,3410.87,No
NC-01070,Aurelia Reina Saez,Zamora,2022-06-30,52,Estandar,48,33.3,2,53.45,8,3202.31,No
NC-01071,Amílcar Jurado Miralles,Soria,2021-09-05,69,Basico,58,19.2,3,36.46,6,2540.68,No
NC-01072,Pastor Zamorano Goicoechea,Madrid,2023-02-22,32,Basico,40,27.5,0,35.05,8,1798.18,No
NC-01073,Lorenza Zabala Bustos,Cáceres,2021-10-09,64,Basico,57,13.6,2,32.53,7,2298.25,No
NC-01074,Nadia Ibarra Tirado,Almería,2023-04-29,73,Premium,38,114.3,2,98.65,5,3772.22,Si
NC-01075,Narcisa Plaza Comas,Girona,2025-08-20,39,Basico,10,13.7,2,26.57,7,242.95,Si
NC-01076,Violeta de Alberdi,Las Palmas,2022-10-11,31,Estandar,45,39.9,1,53.01,8,3054.55,No
NC-01077,José Antonio Soria Valcárcel,Guipúzcoa,2023-08-08,43,Premium,35,125.2,4,106.07,5,3752.62,Si
NC-01078,Anselmo Tur Montes,Alicante,2025-04-01,45,Estandar,15,29.3,3,57.09,7,1540.79,No
NC-01079,Fito del Ayuso,Valencia,2026-02-15,40,Premium,5,63.2,2,90.41,8,1526.64,No
NC-01080,Consuelo Pinedo,Murcia,2023-03-03,31,Basico,40,14.7,0,25.96,9,1320.13,No
NC-01081,Salomé Gutierrez Bermúdez,Cáceres,2022-04-11,41,Premium,51,103.3,2,87.92,6,4505.14,Si
NC-01082,Isidora Samper Borja,Madrid,2024-02-07,19,Basico,29,16.9,4,31.25,4,893.44,Si
NC-01083,Itziar Molina Carrera,Asturias,2025-06-26,62,Basico,12,16.4,4,29.93,3,345.11,Si
NC-01084,Petrona Alemán Calderon,Toledo,2022-10-21,43,Estandar,44,40.3,2,59.04,7,2597.41,Si
NC-01085,Haydée Araujo Abad,Palencia,2025-07-29,31,Premium,11,105.7,0,96.01,7,2183.69,No
NC-01086,Ruy Mayo Verdugo,La Rioja,2025-02-17,73,Premium,16,31.7,2,100.62,4,1655.77,Si
NC-01087,Clarisa del Nogueira,Valencia,2021-09-23,68,Basico,57,12.0,1,29.51,8,2065.23,No
NC-01088,Sara Ballester Gisbert,Ceuta,2022-07-14,24,Basico,48,14.6,4,157.44,6,2363.9,No
NC-01089,Eusebia Suárez Parra,Guadalajara,2022-12-16,20,Premium,43,104.1,1,103.62,8,5673.56,No
NC-01090,Aurora Cabanillas Girona,Badajoz,2022-11-03,64,Basico,44,21.0,1,35.87,9,1554.36,Si
NC-01091,Francisco Padilla Manzanares,Valencia,2025-05-01,40,Estandar,14,31.1,0,56.93,9,1454.94,No
NC-01092,Lourdes del Camino,Cantabria,2025-09-01,63,Premium,10,119.1,1,90.1,8,864.08,Si
NC-01093,Vidal Córdoba Ugarte,Ceuta,2025-07-21,60,Estandar,11,35.5,1,60.94,6,1411.3,No
NC-01094,Segismundo Recio Campo,Lugo,2021-09-16,64,Basico,58,14.5,5,36.54,4,2538.53,No
NC-01095,Marcos Ferrández-Expósito,Almería,2025-05-14,62,Estandar,14,45.8,0,68.32,9,1755.33,No
NC-01096,Teodosio Pozo Garriga,Burgos,2026-07-10,35,Basico,1,14.2,1,26.67,8,322.29,No
NC-01097,Sara Farré Neira,Salamanca,2023-08-10,55,Premium,35,112.2,3,95.0,5,3355.11,Si
NC-01098,Reyes Ribas Artigas,Cádiz,2023-04-04,52,Estandar,39,36.0,8,53.88,2,2078.56,Si
NC-01099,Beatriz Sanjuan-Sebastián,Huesca,2024-01-20,68,Premium,29,82.2,0,90.05,8,2649.52,Si
NC-01100,Ligia Cañizares-Valenzuela,Lleida,2026-05-22,32,Basico,1,19.2,5,35.24,5,50.0,Si
NC-01101,Juan Manuel Atienza Roselló,Santa Cruz de Tenerife,2024-11-16,42,Premium,20,74.7,1,89.07,6,1744.05,Si
NC-01102,Julie Verdugo-Elorza,Cuenca,2021-12-23,72,Basico,54,16.0,3,27.48,5,1827.76,No
NC-01103,Carmela Castellanos-Calleja,Guipúzcoa,2024-05-20,54,Basico,25,8.4,4,34.82,5,1314.96,No
NC-01104,Máxima Montserrat Varela,Alicante,2021-08-11,45,Basico,59,22.3,3,34.48,6,2008.58,Si
NC-01105,Hortensia Hurtado Llanos,Cuenca,2022-06-01,27,Estandar,49,52.1,0,61.96,8,3781.46,No
NC-01106,Fabiana Mariscal Santamaría,Baleares,2025-03-20,56,Estandar,15,67.5,1,58.49,9,886.9,Si
NC-01107,Bruno Rey Vila,Lleida,2025-01-29,74,Premium,17,116.8,3,103.15,7,1756.42,Si
NC-01108,Tadeo Pascual Mir Gelabert,Cáceres,2025-10-05,34,Basico,9,10.5,0,31.12,9,639.78,No
NC-01109,Cruz Manso,Ceuta,2026-06-19,56,Basico,1,17.7,0,43.67,8,594.16,No
NC-01110,Águeda Cazorla Enríquez,Pontevedra,2026-04-05,39,Estandar,3,30.8,3,58.89,7,875.82,No
NC-01111,Macarena Mora,Zamora,2024-01-07,43,Basico,30,21.3,5,20.46,5,595.63,Si
NC-01112,Ricardo Ortuño Tenorio,Ourense,2021-11-10,61,Estandar,56,29.0,4,46.01,5,3075.73,No
NC-01113,Marianela Rincón-Macias,Ávila,2025-09-09,42,Premium,10,67.0,2,94.82,7,895.53,Si
NC-01114,Roxana Alberto Yáñez,Melilla,2024-12-10,34,Premium,19,57.8,2,97.28,6,3022.16,No
NC-01115,Albano Piquer Codina,Castellón,2025-09-05,30,Premium,10,80.2,1,89.1,7,888.69,Si
NC-01116,Nico Barbero Folch,Lleida,2025-11-28,37,Estandar,7,33.1,3,68.81,6,1334.01,No
NC-01117,Remigio Cuevas-Macías,Álava,2025-09-10,42,Basico,10,10.0,5,39.31,4,898.73,No
NC-01118,Camilo Barrios-Marquez,Valencia,2023-07-08,21,Basico,36,23.0,4,33.35,6,1593.45,No
NC-01119,Renato Antúnez,Ciudad,2022-01-22,27,Estandar,53,45.3,3,62.23,6,3326.65,Si
NC-01120,Ruth Santamaria Calatayud,Las Palmas,2026-01-14,20,Premium,6,98.2,2,99.29,7,578.88,Si
NC-01121,Teófila Nereida Gomez Porcel,Palencia,2021-09-15,58,Basico,58,21.4,0,41.59,9,2906.8,No
NC-01122,José Mari del Arévalo,Ourense,2025-02-18,62,Basico,16,16.0,3,35.01,7,554.81,Si
NC-01123,Gala Riera Milla,La Rioja,2026-06-12,35,Basico,1,12.0,1,32.14,5,79.51,Si
NC-01124,Amelia de Iglesias,Alicante,2024-03-25,64,Estandar,27,23.0,1,60.66,8,2327.39,No
NC-01125,Martín Salazar,Toledo,2026-04-01,53,Premium,3,73.9,5,95.08,4,287.01,Si
NC-01126,Xavier del Ferrándiz,Las Palmas,2022-01-31,64,Estandar,53,55.1,4,65.13,6,3431.01,Si
NC-01127,Eugenio Sanchez,Lugo,2023-10-28,39,Basico,32,10.0,2,23.15,6,1009.63,No
NC-01128,Néstor Benavente Estévez,León,2025-02-03,51,Premium,17,97.1,6,96.29,1,1626.68,Si
NC-01129,Quirino Vilaplana Carreras,Ciudad,2025-07-27,64,Estandar,11,50.3,0,62.33,9,1435.75,No
NC-01130,Almudena Romero Lorenzo,Navarra,2022-07-16,25,Basico,48,16.1,2,31.25,6,1915.41,No
NC-01131,Dulce de Cuevas,Tarragona,2025-10-02,57,Basico,9,16.6,0,35.58,10,804.24,No
NC-01132,Soraya Jara-Adán,Castellón,2024-06-29,66,Basico,24,17.6,7,41.37,2,1012.58,Si
NC-01133,Josefa Cortina Ariño,Huelva,2025-05-10,61,Basico,14,16.5,4,32.34,4,423.39,Si
NC-01134,Felix Azcona Mascaró,Ciudad,2025-04-03,36,Premium,15,122.2,1,100.68,8,2713.12,No
NC-01135,Rosa Palma Beltran,Albacete,2021-09-20,59,Estandar,57,29.6,1,65.99,8,4561.13,No
NC-01136,Lucila Gimeno Espejo,Sevilla,2022-12-01,58,Premium,43,94.8,4,95.29,5,4085.26,Si
NC-01137,Anabel Vazquez,Cáceres,2023-12-29,54,Basico,30,7.7,2,26.33,8,1097.55,No
NC-01138,Hipólito Quintanilla Briones,Ourense,2023-03-07,23,Basico,40,6.7,4,33.75,5,1347.87,Si
NC-01139,Consuela Garcés Mármol,Lleida,2025-07-14,69,Estandar,12,39.2,1,47.91,6,598.09,Si
NC-01140,Fernanda Marin Gil,Vizcaya,2024-06-20,43,Basico,24,17.2,2,20.23,7,501.43,Si
NC-01141,Luisa Juanita Agullo Carbó,Teruel,2025-04-09,51,Estandar,15,56.3,2,62.3,6,1663.8,No
NC-01142,Itziar Hernandez Hervás,Cádiz,2023-07-09,73,Premium,36,138.4,1,87.12,8,4199.55,No
NC-01143,Néstor Montesinos Pizarro,Santa Cruz de Tenerife,2025-11-11,62,Estandar,8,53.2,4,53.74,6,1126.53,No
NC-01144,Guadalupe Jerez Luna,Teruel,2023-05-31,23,Estandar,37,47.3,0,57.83,9,2788.28,No
NC-01145,Xavier Villanueva Perera,Santa Cruz de Tenerife,2026-07-17,54,Basico,1,15.6,2,27.95,7,350.23,No
NC-01146,Rosaura Verdugo,Jaén,2024-06-05,74,Basico,25,8.9,2,30.15,7,1100.15,No
NC-01147,Lara Arranz Martin,Melilla,2025-07-12,50,Basico,12,,3,37.0,7,890.4,No
NC-01148,Felipe Vilaplana,Girona,2022-08-29,70,Estandar,46,52.9,2,61.48,5,2773.36,Si
NC-01149,Atilio Diego Aguilera,Valladolid,2024-01-15,39,Basico,30,18.6,4,27.66,4,1202.55,No
NC-01150,Cruz Garcés Rodrigo,Tarragona,2024-11-11,38,Basico,20,9.9,4,37.76,7,1209.72,No
NC-01151,Cristian Rozas Bello,Zamora,2025-02-02,23,Estandar,17,46.1,4,52.47,4,1530.57,No
NC-01152,Albano Segovia Mármol,Salamanca,2024-08-10,23,Basico,23,17.1,5,32.82,5,1154.17,No
NC-01153,Armando Beltrán Ballester,Valencia,2025-07-24,72,Basico,11,16.4,0,23.94,9,535.12,No
NC-01154,Régulo Infante Bejarano,Málaga,2022-12-03,65,Basico,43,14.9,3,32.75,4,1429.21,Si
NC-01155,Samanta Goñi-Jordán,Almería,2023-04-22,21,Premium,38,103.3,2,93.74,5,4687.16,No
NC-01156,Gala Sanmartín Quiroga,Jaén,2023-12-12,47,Estandar,31,47.0,1,65.11,9,1955.87,Si
NC-01157,Estela Alegria Porras,Lleida,2022-04-11,28,Estandar,51,33.6,1,61.96,7,3900.24,No
NC-01158,Juanito Aguado Barroso,Huesca,2025-08-26,47,Basico,10,16.8,1,28.74,7,623.95,No
NC-01159,Amalia Belmonte-Pallarès,Cádiz,2022-08-23,48,Premium,46,86.2,4,89.73,4,4148.48,Si
NC-01160,Ascensión Manjón,Navarra,2023-01-07,41,Estandar,42,25.1,5,55.93,3,2430.1,Si
NC-01161,Marcio Armando Lucena Río,Barcelona,2023-03-29,72,Basico,39,12.8,0,40.66,9,2084.99,No
NC-01162,Gertrudis Anguita Sáez,Ciudad,2022-11-15,26,Premium,44,58.7,2,98.97,5,5605.91,No
NC-01163,Juanito Gimeno Cerezo,Segovia,2025-09-24,72,Basico,9,18.9,2,27.05,5,222.86,Si
NC-01164,Rosalinda Marquez Cobos,Valencia,2022-05-27,20,Estandar,49,43.6,5,63.36,6,3846.3,No
NC-01165,Nilo Vicente Perea Alba,Valladolid,2025-01-30,68,Estandar,17,36.4,0,49.98,7,1442.03,No
NC-01166,Trinidad de Casal,Guadalajara,2025-09-28,48,Basico,9,20.7,0,29.83,8,281.23,Si
NC-01167,Abilio Prado Blázquez,Cuenca,2024-02-16,57,Premium,29,91.4,4,89.5,6,3650.28,No
NC-01168,Cruz Reinaldo Núñez Galán,Cuenca,2023-07-17,54,Estandar,36,25.7,3,251.68,6,2216.76,Si
NC-01169,Yolanda Vila Cisneros,Asturias,2023-04-29,53,Estandar,38,35.6,3,52.11,7,2606.19,No
NC-01170,Cirino Giner Iriarte,Huelva,2026-04-13,41,Basico,3,21.5,4,34.3,6,68.61,Si
NC-01171,Baudelio Escudero,Madrid,2021-12-11,48,Basico,55,12.3,3,31.23,6,2125.88,No
NC-01172,Tamara Ballester-Serra,Lugo,2021-09-12,23,Basico,58,16.1,1,30.73,9,1801.66,Si
