id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-00939,Apolinar Jordi Carlos Mendez,La Rioja,2026-05-27,56,Premium,1,61.9,3,89.22,5,120.12,Si
NC-00940,Jovita Torrijos Landa,Melilla,2025-09-30,43,Basico,9,,1,30.59,9,694.39,No
NC-00941,Miguel Ángel Ponce Esteban,Soria,2025-03-10,51,Basico,16,21.4,3,26.44,7,473.55,Si
NC-00942,Vicenta Pizarro Peiró,Huelva,2024-06-25,71,Premium,24,122.7,0,100.86,7,2384.25,Si
NC-00943,Jacinto Arribas Lago,Toledo,2024-04-10,71,Estandar,27,25.2,0,53.51,8,2081.16,No
NC-00944,Josefa Lago Gonzalo,Córdoba,2022-12-16,20,Basico,43,10.5,1,25.75,9,1445.08,No
NC-00945,Lope Barrio-Corbacho,Alicante,2023-12-10,67,Basico,31,13.9,5,31.32,3,936.17,Si
NC-00946,Aristides Núñez Riba,Salamanca,2023-12-08,29,Premium,31,107.9,4,95.14,5,2897.59,Si
NC-00947,Corona Barrera-Pombo,Almería,2024-06-16,18,Basico,25,7.7,3,32.02,5,1194.16,No
NC-00948,Hortensia Taboada,Pontevedra,2024-07-24,71,Estandar,23,39.5,7,56.11,3,1270.26,Si
NC-00949,Vera Gutiérrez-Tamayo,Teruel,2024-11-23,61,Estandar,19,35.3,3,56.57,6,1025.89,Si
NC-00950,Aníbal Hector Arana Vallés,Ávila,2025-08-03,22,Basico,11,20.3,3,35.49,8,853.16,No
NC-00951,Xiomara Villanueva-Colom,Jaén,2023-12-11,47,Estandar,31,23.2,4,60.48,5,1879.81,Si
NC-00952,Reyes Sanchez Duran,Baleares,2025-01-28,47,Basico,17,15.4,2,34.49,9,984.59,No
NC-00953,Curro Fernández Cases,Córdoba,2024-02-23,74,Basico,28,13.4,3,31.51,5,1231.49,No
NC-00954,Héctor Bermudez Rozas,Lleida,2023-08-13,34,Estandar,35,54.7,2,61.31,6,2886.81,No
NC-00955,Sergio Coloma,Santa Cruz de Tenerife,2023-01-31,65,Premium,41,102.0,4,96.35,5,5122.01,No
NC-00956,Dora Esther Bautista Bonet,Cuenca,2021-10-27,64,Estandar,56,34.1,1,55.13,8,3758.62,No
NC-00957,Manu Puerta Moreno,Tarragona,2025-12-20,40,Estandar,6,48.5,2,67.22,6,357.75,Si
NC-00958,Juan Bautista Sedano-Alberola,Córdoba,2023-08-04,32,Basico,35,13.4,2,38.0,7,1800.31,No
NC-00959,Maristela Lourdes Rivas Capdevila,Vizcaya,2023-11-14,54,Basico,32,19.0,3,35.87,8,1599.11,No
NC-00960,Brígida Colomer Cabrera,Cuenca,2023-12-23,38,Basico,30,14.1,2,29.28,7,1219.46,No
NC-00961,Lope Cabrero Macias,Jaén,2026-03-14,31,Basico,4,19.2,2,34.62,6,169.67,Si
NC-00962,Vanesa del Reig,Guipúzcoa,2023-03-28,19,Basico,39,16.7,3,36.56,5,1839.0,No
NC-00963,Gregorio Torralba-Suárez,Córdoba,2024-12-28,28,Basico,18,28.0,3,26.68,7,518.96,Si
NC-00964,Chema Llorens Quintana,Cádiz,2021-08-10,68,Basico,59,14.8,4,39.95,8,2840.42,No
NC-00965,Martin Querol Arias,Asturias,2022-12-11,56,Basico,43,16.5,3,22.95,6,971.96,Si
NC-00966,Vilma Muñoz Gámez,Cantabria,2022-06-19,55,Estandar,48,35.2,2,62.04,9,3712.85,No
NC-00967,Ramón Talavera Leiva,Cádiz,2023-03-23,51,Premium,39,,1,101.28,7,3979.9,Si
NC-00968,Ainara Nebot Mateo,Badajoz,2022-08-31,55,Basico,46,4.2,2,29.85,7,1738.42,No
NC-00969,Enrique Tadeo Tur Cabello,Murcia,2022-08-08,67,Premium,47,99.3,4,94.18,4,5575.97,No
NC-00970,Bonifacio del Salazar,Castellón,2026-01-18,51,Premium,5,116.9,1,100.03,7,1732.75,No
NC-00971,Edelmira Riera Borrell,León,2023-03-14,35,Basico,40,16.6,2,40.92,6,2112.06,No
NC-00972,Ismael Galván,Badajoz,2024-07-07,47,Estandar,24,26.9,2,56.28,6,1354.54,Si
NC-00973,Perla Tormo Villalonga,Asturias,2025-09-19,32,Estandar,9,32.0,1,54.3,6,1133.57,No
NC-00974,Samanta Barbero Villalba,Ourense,2024-10-15,44,Estandar,21,15.7,2,54.45,9,1827.36,No
NC-00975,Anacleto Merino Velázquez,Vizcaya,2022-02-27,68,Basico,52,18.9,1,24.13,9,1532.85,No
NC-00976,Bernarda Zamora Andres,Albacete,2022-12-21,51,Estandar,42,29.9,4,62.48,5,2625.59,Si
NC-00977,Clemente Font Barco,Burgos,2025-01-22,69,Basico,17,14.9,1,28.92,8,907.55,No
NC-00978,Alcides del Ayuso,Alicante,2026-04-21,74,Estandar,2,38.5,2,57.81,7,847.89,No
NC-00979,Ofelia Flor Lledó,Cuenca,2025-09-02,55,Estandar,10,54.9,1,65.04,7,1399.82,No
NC-00980,Sandra Simó Vazquez,Tarragona,2024-11-13,50,Estandar,20,40.9,5,57.21,3,1171.26,Si
NC-00981,Mercedes Casals Anglada,La Coruña,2025-03-06,41,Estandar,16,48.1,3,63.61,7,1801.74,No
NC-00982,Gilberto del Salmerón,Málaga,2025-06-26,32,Estandar,12,45.5,2,54.36,7,1271.62,No
NC-00983,Trinidad Sánchez Olmo,Lugo,2025-07-03,47,Basico,12,20.4,2,36.83,7,880.62,No
NC-00984,Candelas Jordán Botella,La Coruña,2025-09-22,72,Basico,9,14.0,0,33.11,7,666.88,No
NC-00985,Alberto Guadalupe Ayala Cánovas,Murcia,2024-08-12,59,Premium,23,127.4,3,97.3,5,2166.12,Si
NC-00986,Reyna Gargallo-Giralt,Álava,2022-12-01,68,Basico,43,7.1,3,31.36,5,1720.42,No
NC-00987,Nilo de Leon,Tarragona,2025-04-01,34,Basico,15,18.4,2,25.41,8,670.89,No
NC-00988,Loida Almagro Agullo,Baleares,2024-11-02,22,Basico,20,11.5,4,31.69,6,981.05,No
NC-00989,Zaida Catalán Duran,Guipúzcoa,2022-02-23,46,Basico,52,13.0,2,30.59,9,1957.47,No
NC-00990,Rosario Adelia Goicoechea Iniesta,La Coruña,2022-07-02,21,Premium,48,101.4,5,88.84,3,4200.7,Si
NC-00991,Rosenda Encarnación Llopis Roda,Santa Cruz de Tenerife,2024-07-13,27,Estandar,24,45.6,4,56.2,4,1350.04,Si
NC-00992,Tamara Oller Segovia,Huesca,2022-01-03,73,Premium,54,102.1,1,94.56,7,6241.42,No
NC-00993,César Soler-Matas,Ávila,2023-08-02,34,Estandar,35,26.1,6,54.57,3,1930.31,Si
NC-00994,Sara Puerta,Valladolid,2026-06-22,27,Estandar,1,54.5,3,48.39,7,50.0,Si
NC-00995,Aroa Aguilera-Vidal,Segovia,2023-01-08,34,Basico,42,11.4,1,36.52,6,1598.02,Si
NC-00996,Mar Lumbreras Martín,Cádiz,2022-07-20,37,Estandar,47,32.3,2,57.52,5,3446.35,No
NC-00997,Jose Angel Bartolomé Navarrete,Jaén,2021-09-26,41,Basico,57,17.6,1,20.39,8,1383.71,No
NC-00998,Miguel Morcillo-Lluch,Granada,2021-08-05,22,Premium,59,84.3,1,104.1,8,7434.89,No
NC-00999,Nacio Martín-Fabra,Badajoz,2025-11-28,51,Premium,7,96.2,3,100.83,5,731.52,Si
NC-01000,Juan Hernandez Barberá,Madrid,2023-04-16,23,Basico,39,6.4,0,28.9,10,1460.72,No
NC-01001,Graciana Nadia Montenegro Chaves,Santa Cruz de Tenerife,2022-04-18,70,Premium,51,,3,90.36,6,5674.47,No
NC-01002,Nacio Valencia Marqués,Valencia,2025-08-23,19,Premium,10,94.4,2,96.46,8,948.66,Si
NC-01003,Wilfredo Riquelme-Quiroga,Barcelona,2025-12-23,30,Estandar,6,34.9,3,59.5,5,441.79,Si
NC-01004,Paz Aranda Falcó,Cantabria,2021-08-30,60,Basico,58,6.7,2,33.38,5,2377.4,No
NC-01005,Paola Girón Tamarit,Toledo,2021-10-27,60,Estandar,56,37.9,1,54.59,8,3706.04,No
NC-01006,Lilia Marín Domínguez,Madrid,2023-08-28,65,Estandar,34,39.6,5,64.45,5,2187.81,Si
NC-01007,Carolina del Cabanillas,Asturias,2024-08-04,28,Basico,23,13.5,0,28.98,9,1039.72,No
NC-01008,Belen Jordán España,Madrid,2022-02-08,68,Basico,53,7.7,6,34.17,3,1835.12,Si
NC-01009,Morena Borrell Girón,Albacete,2022-08-16,64,Estandar,47,55.9,2,56.61,8,2631.96,Si
NC-01010,Consuelo Melero Rivero,Guipúzcoa,2022-10-17,74,Basico,45,12.4,4,44.48,5,2544.29,No
NC-01011,Florencia Juliá Mariscal,Guipúzcoa,2023-03-16,40,Estandar,40,37.8,1,62.26,8,3220.94,No
NC-01012,Susanita Carranza Sosa,La Coruña,2023-04-13,72,Premium,39,41.8,3,103.6,5,4044.97,Si
NC-01013,Toribio Belda Sureda,Castellón,2021-09-26,33,Premium,57,121.9,0,101.33,8,6990.33,No
NC-01014,Josué Carretero,Soria,2025-11-22,48,Basico,7,13.1,1,28.5,7,230.03,Si
NC-01015,Luisa Martín Reyes,Valencia,2022-11-03,28,Premium,44,92.0,2,98.35,7,5499.55,No
NC-01016,Trinidad Contreras Cervantes,Asturias,2022-04-05,71,Basico,51,19.5,2,36.45,8,2299.9,No
NC-01017,Francisco Javier Recio,Valencia,2024-12-14,33,Basico,19,12.3,0,33.1,9,969.76,No
NC-01018,Virginia Seco-Clemente,Madrid,2024-01-30,25,Estandar,29,49.6,3,63.11,8,1839.9,Si
NC-01019,Tere Escribano Berrocal,Lugo,2024-11-07,21,Basico,20,6.8,4,34.49,6,1080.32,No
NC-01020,Eva Elorza Millán,Ciudad,2025-01-13,57,Basico,18,17.2,2,26.75,8,756.99,No
NC-01021,Abilio Sans Llanos,Álava,2026-02-19,21,Estandar,4,55.7,2,55.25,7,254.87,Si
NC-01022,Ricardo Domingo,Santa Cruz de Tenerife,2023-09-10,73,Basico,34,12.7,5,27.3,6,1254.55,No
NC-01023,Ramona Cuadrado-Tovar,Granada,2023-10-16,42,Basico,33,19.5,1,32.59,6,1013.16,Si
NC-01024,Berto Roura Román,Lleida,2025-09-17,20,Estandar,10,58.3,3,59.71,6,1290.11,No
NC-01025,Inés Tejada Pla,Palencia,2022-01-21,49,Estandar,53,37.5,1,53.87,7,3501.7,No
NC-01026,Alejo Flores Perea,Badajoz,2022-01-12,20,Estandar,54,36.6,1,62.54,8,4128.68,No
NC-01027,Victor Manuel Montserrat Farré,Madrid,2024-07-22,44,Basico,23,11.4,1,32.56,8,1124.62,No
NC-01028,Nilo Acosta Ibarra,Asturias,2025-05-31,46,Basico,13,13.0,1,32.14,9,316.86,Si
NC-01029,Ovidio del Miguel,Las Palmas,2026-03-29,49,Basico,3,11.7,3,29.88,7,431.64,No
NC-01030,Aurelio Pla Vaquero,Zaragoza,2025-08-15,67,Basico,11,11.4,1,29.25,8,704.88,No
NC-01031,Encarnación Diego-Bas,Guadalajara,2021-09-17,68,Estandar,58,52.0,4,55.99,4,3961.37,No
NC-01032,Eustaquio Manso Sarmiento,Soria,2022-01-11,36,Basico,54,11.8,1,35.85,5,2347.88,No
NC-01033,María Zamora,Guadalajara,2024-08-26,38,Basico,22,16.0,3,28.08,6,674.26,Si
NC-01034,Irma Cañete Noriega,Valladolid,2025-11-10,22,Estandar,8,40.4,0,60.09,10,1153.29,No
NC-01035,Felisa Fabra Cózar,Palencia,2026-01-22,35,Estandar,5,55.0,2,68.81,7,1145.47,No
NC-01036,Agustina Gracia Gomez,Guipúzcoa,2022-04-15,45,Estandar,51,35.0,5,56.84,4,2925.58,Si
NC-01037,Curro Almeida Vargas,Baleares,2022-12-18,59,Basico,43,16.5,3,36.45,6,2026.77,No
NC-01038,Bernabé Pazos Arcos,Burgos,2023-09-17,39,Basico,34,18.2,0,34.66,8,1594.07,No
NC-01039,Valentina Jaume Atienza,Cáceres,2024-01-13,38,Basico,30,21.0,4,33.66,6,1380.15,No
NC-01040,Amanda Nadia Campoy Aller,Navarra,2025-03-02,23,Basico,16,12.9,3,33.44,6,501.39,Si
NC-01041,Onofre Carmona Riera,León,2021-12-31,18,Estandar,54,33.8,2,57.91,6,3105.37,Si
NC-01042,Fortunata Casals Iriarte,Palencia,2024-09-27,22,Premium,21,68.8,6,92.05,3,1900.7,Si
NC-01043,Odalys Coronado Fuertes,Barcelona,2023-03-06,58,Estandar,40,62.4,1,58.5,8,3045.92,No
NC-01044,Eutropio Rivero Cabrero,Zamora,2022-03-11,29,Estandar,52,53.8,2,60.59,9,3874.99,No
NC-01045,Elba Cerro,Vizcaya,2025-09-30,43,Basico,9,14.8,3,28.55,6,222.11,Si
NC-01046,Selena Calvo Vidal,Albacete,2023-09-13,63,Estandar,34,59.3,0,263.84,8,3023.51,No
NC-01047,Azahara Elisabet Carbonell Camino,Ávila,2023-08-01,51,Basico,35,14.6,3,22.96,6,999.64,No
NC-01048,Chita Folch Jódar,Álava,2025-05-08,66,Estandar,14,47.2,2,62.13,6,880.0,Si
NC-01049,Cintia Palma,Ávila,2022-09-24,31,Estandar,45,40.1,2,60.69,7,2752.55,Si
NC-01050,Emiliana Cueto Ariza,La Rioja,2025-07-20,43,Basico,11,16.6,1,32.89,10,729.12,No
NC-01051,Leonor de Terrón,Tarragona,2023-03-18,62,Basico,40,16.2,5,36.74,4,1886.89,No
NC-01052,Custodia Acedo Alberto,Castellón,2024-01-11,44,Premium,30,81.5,4,91.72,5,2759.34,Si
NC-01053,Wilfredo Cano Uribe,Santa Cruz de Tenerife,2021-12-05,26,Basico,55,19.4,3,33.22,4,2228.93,No
NC-01054,Artemio Vidal Benavides,Melilla,2023-05-14,43,Basico,38,17.9,1,23.21,8,1183.69,No
NC-01055,Víctor Jaén Guardia,La Rioja,2025-04-12,74,Basico,15,19.1,1,29.83,9,782.11,No
NC-01056,Emiliana Laguna Simó,Cádiz,2023-04-22,64,Estandar,38,43.2,1,63.6,8,3160.18,No
NC-01057,Aureliano Díaz Ariza,Pontevedra,2024-10-29,74,Estandar,20,30.9,2,51.39,7,1637.86,No
NC-01058,Geraldo Salvador Milla Rojas,Teruel,2022-04-05,39,Estandar,51,57.1,1,61.51,7,3843.15,No
NC-01059,Asdrubal Arroyo Agustí,Salamanca,2025-04-09,64,Basico,15,13.9,4,28.0,6,412.73,Si
NC-01060,Natanael Donaire Mulet,Santa Cruz de Tenerife,2023-08-12,73,Estandar,35,43.6,4,58.81,7,2732.58,No
NC-01061,Virginia Río Ledesma,Huelva,2022-08-23,47,Basico,46,17.5,2,28.66,6,1674.81,No
NC-01062,Gilberto Noriega España,Álava,2025-07-06,60,Premium,12,97.1,1,88.47,10,2095.22,No
NC-01063,Herberto Páez Sastre,Cantabria,2023-07-28,65,Estandar,35,49.2,2,61.85,5,2172.34,Si
NC-01064,Silvestre Pol-Tejera,Melilla,2023-07-20,34,Basico,35,19.3,4,31.68,5,1532.66,No
NC-01065,Mirta Diaz Carbajo,Salamanca,2023-10-19,43,Basico,32,14.1,3,34.47,5,1115.89,Si
NC-01066,Pablo Barral Cuervo,Valladolid,2025-10-07,53,Basico,9,21.5,1,36.12,8,763.8,No
NC-01067,Horacio Tolosa Ríos,Lleida,2025-06-23,18,Basico,12,13.9,2,37.52,6,859.57,No
NC-01068,Marcos Pino Palmer,Cuenca,2023-04-24,25,Basico,38,16.3,5,32.3,4,1269.07,Si
NC-01069,Albina Tere Castrillo Tomas,Cantabria,2021-08-26,66,Estandar,58,36.1,1,64.95,6,4579.97,No
NC-01070,Aurelia Reina Saez,Zamora,2022-03-25,52,Estandar,51,33.3,2,53.45,8,3362.66,No
NC-01071,Amílcar Jurado Miralles,Soria,2021-07-21,69,Basico,59,19.2,3,36.46,6,2577.14,No
NC-01072,Pastor Zamorano Goicoechea,Madrid,2025-07-15,32,Basico,12,27.5,0,35.05,8,816.78,No
NC-01073,Lorenza Zabala Bustos,Cáceres,2026-03-23,64,Basico,3,13.6,2,32.53,7,541.63,No
NC-01074,Nadia Ibarra Tirado,Almería,2021-12-04,73,Premium,55,114.3,2,98.65,5,5449.27,Si
NC-01075,Narcisa Plaza Comas,Girona,2023-01-29,39,Basico,41,13.7,2,26.57,7,1385.46,No
NC-01076,Violeta de Alberdi,Las Palmas,2026-06-01,31,Estandar,1,39.9,1,53.01,8,85.99,Si
NC-01077,José Antonio Soria Valcárcel,Guipúzcoa,2022-04-29,43,Premium,50,125.2,4,106.07,5,5343.67,Si
NC-01078,Anselmo Tur Montes,Alicante,2021-10-23,45,Estandar,56,29.3,3,57.09,7,3881.48,No
NC-01079,Fito del Ayuso,Valencia,2025-04-20,40,Premium,14,63.2,2,90.41,8,2340.33,No
NC-01080,Consuelo Pinedo,Murcia,2024-10-21,31,Basico,20,14.7,0,25.96,9,800.93,No
NC-01081,Salomé Gutierrez Bermúdez,Cáceres,2024-09-16,41,Premium,22,103.3,2,87.92,6,1955.46,Si
NC-01082,Isidora Samper Borja,Madrid,2026-01-06,19,Basico,6,16.9,4,31.25,4,174.69,Si
NC-01083,Itziar Molina Carrera,Asturias,2021-10-16,62,Basico,57,16.4,4,29.93,3,2051.12,No
NC-01084,Petrona Alemán Calderon,Toledo,2024-08-29,43,Estandar,22,40.3,2,59.04,7,1298.53,Si
NC-01085,Haydée Araujo Abad,Palencia,2025-01-26,31,Premium,17,105.7,0,96.01,7,2759.75,No
NC-01086,Ruy Mayo Verdugo,La Rioja,2024-10-21,73,Premium,20,31.7,2,100.62,4,2058.25,Si
NC-01087,Clarisa del Nogueira,Valencia,2024-02-07,68,Basico,29,12.0,1,29.51,8,1238.95,No
NC-01088,Sara Ballester Gisbert,Ceuta,2022-12-25,24,Basico,42,14.6,4,157.44,6,2127.74,No
NC-01089,Eusebia Suárez Parra,Guadalajara,2023-07-07,20,Premium,36,104.1,1,103.62,8,4948.22,No
NC-01090,Aurora Cabanillas Girona,Badajoz,2024-11-27,64,Basico,19,21.0,1,35.87,9,657.61,Si
NC-01091,Francisco Padilla Manzanares,Valencia,2024-04-09,40,Estandar,27,31.1,0,56.93,9,2195.03,No
NC-01092,Lourdes del Camino,Cantabria,2023-01-09,63,Premium,42,119.1,1,90.1,8,4828.48,No
NC-01093,Vidal Córdoba Ugarte,Ceuta,2025-03-20,60,Estandar,15,35.5,1,60.94,6,1655.06,No
NC-01094,Segismundo Recio Campo,Lugo,2026-01-19,64,Basico,5,14.5,5,36.54,4,601.91,No
NC-01095,Marcos Ferrández-Expósito,Almería,2021-07-17,62,Estandar,60,45.8,0,68.32,9,4898.05,No
NC-01096,Teodosio Pozo Garriga,Burgos,2022-11-26,35,Basico,43,14.2,1,26.67,8,1442.43,No
NC-01097,Sara Farré Neira,Salamanca,2024-02-22,55,Premium,28,112.2,3,95.0,5,2690.11,Si
NC-01098,Reyes Ribas Artigas,Cádiz,2026-02-08,52,Estandar,5,36.0,8,53.88,2,246.64,Si
NC-01099,Beatriz Sanjuan-Sebastián,Huesca,2025-01-02,68,Premium,18,82.2,0,90.05,8,1658.97,Si
NC-01100,Ligia Cañizares-Valenzuela,Lleida,2023-09-26,32,Basico,33,19.2,5,35.24,5,1154.29,Si
NC-01101,Juan Manuel Atienza Roselló,Santa Cruz de Tenerife,2022-07-12,42,Premium,48,74.7,1,89.07,6,5306.85,No
NC-01102,Julie Verdugo-Elorza,Cuenca,2024-03-23,72,Basico,27,16.0,3,27.48,5,1085.8,No
NC-01103,Carmela Castellanos-Calleja,Guipúzcoa,2025-06-12,54,Basico,13,8.4,4,34.82,5,479.28,Si
NC-01104,Máxima Montserrat Varela,Alicante,2024-10-06,45,Basico,21,22.3,3,34.48,6,698.34,Si
NC-01105,Hortensia Hurtado Llanos,Cuenca,2024-12-28,27,Estandar,18,52.1,0,61.96,8,1117.18,Si
NC-01106,Fabiana Mariscal Santamaría,Baleares,2025-12-10,56,Estandar,7,67.5,1,58.49,9,418.98,Si
NC-01107,Bruno Rey Vila,Lleida,2025-05-30,74,Premium,13,116.8,3,103.15,7,1343.82,Si
NC-01108,Tadeo Pascual Mir Gelabert,Cáceres,2023-07-12,34,Basico,36,10.5,0,31.12,9,1480.02,No
NC-01109,Cruz Manso,Ceuta,2022-06-28,56,Basico,48,17.7,0,43.67,8,2646.65,No
NC-01110,Águeda Cazorla Enríquez,Pontevedra,2023-01-04,39,Estandar,42,30.8,3,58.89,7,3172.53,No
NC-01111,Macarena Mora,Zamora,2021-09-08,43,Basico,58,21.3,5,20.46,5,1414.03,No
NC-01112,Ricardo Ortuño Tenorio,Ourense,2023-03-06,61,Estandar,40,29.0,4,46.01,5,2339.57,No
NC-01113,Marianela Rincón-Macias,Ávila,2025-02-16,42,Premium,17,67.0,2,94.82,7,1559.27,Si
NC-01114,Roxana Alberto Yáñez,Melilla,2025-03-16,34,Premium,16,57.8,2,97.28,6,2730.32,No
NC-01115,Albano Piquer Codina,Castellón,2022-02-18,30,Premium,52,80.2,1,89.1,7,5700.09,No
NC-01116,Nico Barbero Folch,Lleida,2026-06-19,37,Estandar,1,33.1,3,68.81,6,921.15,No
NC-01117,Remigio Cuevas-Macías,Álava,2022-12-03,42,Basico,43,10.0,5,39.31,4,2195.96,No
NC-01118,Camilo Barrios-Marquez,Valencia,2021-12-19,21,Basico,54,23.0,4,33.35,6,2193.75,No
NC-01119,Renato Antúnez,Ciudad,2024-04-06,27,Estandar,27,45.3,3,62.23,6,1708.67,Si
NC-01120,Ruth Santamaria Calatayud,Las Palmas,2024-02-10,20,Premium,29,98.2,2,99.29,7,4054.03,No
NC-01121,Teófila Nereida Gomez Porcel,Palencia,2025-04-16,58,Basico,15,21.4,0,41.59,9,619.35,Si
NC-01122,José Mari del Arévalo,Ourense,2022-04-21,62,Basico,50,16.0,3,35.01,7,1745.15,Si
NC-01123,Gala Riera Milla,La Rioja,2021-08-22,35,Basico,58,12.0,1,32.14,5,1911.49,Si
NC-01124,Amelia de Iglesias,Alicante,2025-06-27,64,Estandar,12,23.0,1,60.66,8,1417.49,No
NC-01125,Martín Salazar,Toledo,2024-06-19,53,Premium,24,73.9,5,95.08,4,3424.65,No
NC-01126,Xavier del Ferrándiz,Las Palmas,2022-09-16,64,Estandar,46,55.1,4,65.13,6,2975.1,Si
NC-01127,Eugenio Sanchez,Lugo,2025-05-17,39,Basico,14,10.0,2,23.15,6,592.93,No
NC-01128,Néstor Benavente Estévez,León,2025-02-19,51,Premium,16,97.1,6,96.29,1,1530.39,Si
NC-01129,Quirino Vilaplana Carreras,Ciudad,2026-06-10,64,Estandar,1,50.3,0,62.33,9,812.45,No
NC-01130,Almudena Romero Lorenzo,Navarra,2022-01-20,25,Basico,53,16.1,2,31.25,6,2071.66,No
NC-01131,Dulce de Cuevas,Tarragona,2021-10-20,57,Basico,56,16.6,0,35.58,10,2476.5,No
NC-01132,Soraya Jara-Adán,Castellón,2023-05-15,66,Basico,38,17.6,7,41.37,2,1591.76,Si
NC-01133,Josefa Cortina Ariño,Huelva,2024-08-21,61,Basico,22,16.5,4,32.34,4,682.11,Si
NC-01134,Felix Azcona Mascaró,Ciudad,2023-04-11,36,Premium,39,122.2,1,100.68,8,5129.44,No
NC-01135,Rosa Palma Beltran,Albacete,2021-09-28,59,Estandar,57,29.6,1,65.99,8,4561.13,No
NC-01136,Lucila Gimeno Espejo,Sevilla,2024-10-04,58,Premium,21,94.8,4,95.29,5,1988.88,Si
NC-01137,Anabel Vazquez,Cáceres,2022-02-15,54,Basico,53,7.7,2,26.33,8,1703.14,No
NC-01138,Hipólito Quintanilla Briones,Ourense,2022-12-29,23,Basico,42,6.7,4,33.75,5,1415.37,Si
NC-01139,Consuela Garcés Mármol,Lleida,2025-03-10,69,Estandar,16,39.2,1,47.91,6,789.73,Si
NC-01140,Fernanda Marin Gil,Vizcaya,2023-10-08,43,Basico,33,17.2,2,20.23,7,683.5,Si
NC-01141,Luisa Juanita Agullo Carbó,Teruel,2026-06-02,51,Estandar,1,56.3,2,62.3,6,791.6,No
NC-01142,Itziar Hernandez Hervás,Cádiz,2025-07-13,73,Premium,12,138.4,1,87.12,8,1063.23,Si
NC-01143,Néstor Montesinos Pizarro,Santa Cruz de Tenerife,2026-06-13,62,Estandar,1,53.2,4,53.74,6,750.35,No
NC-01144,Guadalupe Jerez Luna,Teruel,2024-05-01,23,Estandar,26,47.3,0,57.83,9,2152.15,No
NC-01145,Xavier Villanueva Perera,Santa Cruz de Tenerife,2025-12-22,54,Basico,6,15.6,2,27.95,7,489.98,No
NC-01146,Rosaura Verdugo,Jaén,2024-08-22,74,Basico,22,8.9,2,30.15,7,1009.7,No
NC-01147,Lara Arranz Martin,Melilla,2024-03-03,50,Basico,28,,3,37.0,7,1482.4,No
NC-01148,Felipe Vilaplana,Girona,2024-06-25,70,Estandar,24,52.9,2,61.48,5,1420.8,Si
NC-01149,Atilio Diego Aguilera,Valladolid,2023-04-04,39,Basico,39,18.6,4,27.66,4,1451.49,No
NC-01150,Cruz Garcés Rodrigo,Tarragona,2022-12-04,38,Basico,43,9.9,4,37.76,7,2078.2,No
NC-01151,Cristian Rozas Bello,Zamora,2025-06-05,23,Estandar,13,46.1,4,52.47,4,691.05,Si
NC-01152,Albano Segovia Mármol,Salamanca,2025-01-29,23,Basico,17,17.1,5,32.82,5,957.25,No
NC-01153,Armando Beltrán Ballester,Valencia,2024-11-12,72,Basico,20,16.4,0,23.94,9,750.58,No
NC-01154,Régulo Infante Bejarano,Málaga,2025-01-28,65,Basico,17,14.9,3,32.75,4,577.71,Si
NC-01155,Samanta Goñi-Jordán,Almería,2024-02-07,21,Premium,29,103.3,2,93.74,5,2718.62,Si
NC-01156,Gala Sanmartín Quiroga,Jaén,2022-09-28,47,Estandar,45,47.0,1,65.11,9,3648.73,No
NC-01157,Estela Alegria Porras,Lleida,2023-02-21,28,Estandar,40,33.6,1,61.96,7,3218.68,No
NC-01158,Juanito Aguado Barroso,Huesca,2024-05-31,47,Basico,25,16.8,1,28.74,7,1055.05,No
NC-01159,Amalia Belmonte-Pallarès,Cádiz,2025-08-14,48,Premium,11,86.2,4,89.73,4,1007.93,Si
NC-01160,Ascensión Manjón,Navarra,2023-04-24,41,Estandar,38,25.1,5,55.93,3,2206.38,Si
NC-01161,Marcio Armando Lucena Río,Barcelona,2021-12-29,72,Basico,54,12.8,0,40.66,9,2694.89,No
NC-01162,Gertrudis Anguita Sáez,Ciudad,2025-01-23,26,Premium,17,58.7,2,98.97,5,2933.72,No
NC-01163,Juanito Gimeno Cerezo,Segovia,2025-08-24,72,Basico,10,18.9,2,27.05,5,249.91,Si
NC-01164,Rosalinda Marquez Cobos,Valencia,2021-11-29,20,Estandar,55,43.6,5,63.36,6,4226.46,No
NC-01165,Nilo Vicente Perea Alba,Valladolid,2021-10-24,68,Estandar,56,36.4,0,49.98,7,3391.25,No
NC-01166,Trinidad de Casal,Guadalajara,2025-12-12,48,Basico,7,20.7,0,29.83,8,221.57,Si
NC-01167,Abilio Prado Blázquez,Cuenca,2023-11-20,57,Premium,31,91.4,4,89.5,6,3829.28,No
NC-01168,Cruz Reinaldo Núñez Galán,Cuenca,2023-09-26,54,Estandar,33,25.7,3,251.68,6,2028.0,Si
NC-01169,Yolanda Vila Cisneros,Asturias,2023-05-08,53,Estandar,38,35.6,3,52.11,7,2606.19,No
NC-01170,Cirino Giner Iriarte,Huelva,2024-02-19,41,Basico,28,21.5,4,34.3,6,1337.71,No
NC-01171,Baudelio Escudero,Madrid,2024-06-11,48,Basico,25,12.3,3,31.23,6,1188.98,No
NC-01172,Tamara Ballester-Serra,Lugo,2024-02-06,23,Basico,29,16.1,1,30.73,9,910.49,Si
